polaridad,texto
2,@DiceDiego1 @LopRock Soy un esclavo de fines de semana
0,Nicole choteando idiotas desde tiempos inmemorables!
2,Bailaste hermoso @EmiliaDrago gracias por el apoyo a @FiorellaCayo1
1,@YurikitoKSP tengo una amiga que dibuja genial.... s necesitas te paso su nombre
2,@forceviciconte mica va a estar ne la 8g porque sus palabras en ig me hace dudar igual si sigue cbt peru y se queda alla mejor
0,Definitivamente la mejor decisión de este sábado ha sido quedarme en casa con mis abuelos prepararles la cena y conversar de todo
1,@mr_alealejandro yo tuve el pelo rojo … ._." #YaChau …
2,@MoisesDelgadoG Gracias primito le haré presente los saludos! Estás invitado si puedes vienes
1,Cuando tengo la luz prendida me da sueño  cuando la apago se me va el sueño
0,Que bella canción siempre me a gustado #AmorProhibido @SelenaQuintpics saludos #FIORELLACAYOESACOPAESTUYA
1,@DiceDiego1 @LopRock Ohhh ño ño ño ... Es el costo de trabajar estable. Pre quema? Jajajaja yara me apunto para la quema más seguro
2,Ya estuviera re descontrolado jajajajja
2,Todos sufriendo por el vivoxelron
0,Con esto de la marcha del orgullo heterosexual ya no sé si puedo comer conchitas en la cebichería
2,Pues así de mis sueños grandes es irme a Inglaterra
1,Que complicado es encontrar una casaca de cuero en esta época
0,Una pizza. Una conversación amena. Amigos. Buena noche
1,@JulianZucchi esa palabra es de Yaco  asi le decia a Patricio y yo creo que el no es el mejor personalmente
0,@AlvaMendz tú no más los otros dos años anteriores yo ya chambeaba saliendo de la u no más
2,@FOrtsArg @PolloVignolo @fedebulos12 Gran programa pero se extraña a Leto !
1,@JacoboCisneros es Joda tranquilo un chico tan simpático como tu no debería molestarse sonrie o envejeceras !
2,Mañana quiero juerguear será mi última juerga del año
2,@ron_quintanilla @belecastillo jajajaja cual domingo ohhh estos últimos días me han elotado
1,@Combate_ATV impresionante lo que hizo Alejandra por Dios que feo que se hagan de rogar pa competir falta de humildad. Vamos rojo.....
0,@ron_quintanilla @belecastillo jajajaja cuando? Estoy súper full
2,@TrujiYo @reporteropro al menos ya va ir preso el tuyo sigue feliz de la vida plagiando textos
0,@GianeRaffo14 hola te contamos que el incidente que tuvimos con el aspersor ya se solucionó ¡Te esperamos pronto!
2,Odio el internado de la Agraria hace que no se conecte
0,No es feriado el 26 de dic ni el 2 de enero entonces mremod fútbol sábado y domingo
2,Ahora mismo quisiera estar echada en la banca de Pisco. De esta forma podría observar el cielo
2,Eso de que vas al cine y tienes la mala suerte de ver a un ex con una tipa horrorosa!
2,Yo veía #VBQ por Dani y Pamela normal que maten a mi otp. Siempre me pasa jajhshdga
2,Extraño que me hable y me alegre con sus canciones
0,hoy dia fue un di de genial y de compartir con los niños
1,A estas horas la Av Javier prado libre #salgantodos
1,Gracias a todos por regalarme sus comentarios a mi columna de hoy. Invaluable obsequio para mí.
2,Se acaba un año muy productivo en memes
2,@chepibolaa ya no puedo tomar - cero alcohol- ayer estuve internada en la clínica como 6 horas.
2,#MeDicenLindoPor mis grandes ojos con pestañas súper pobladas
2,@CaELiKe Que bueno Caeli. Pronto te vas a sentir mucho mejor.
1,El problema de las ofertas ahorita esque no llegó al mínimo para regalarle a mi amigo secreto. Y siento que lo voa estafar
0,@FolagoR no la estoy pasando bien... Tus vídeos me harán sentir mejor.... Trata de hacer más fail please
2,@yuyacst No te preocupes Yuya te entendemos. Que te mejores pronto.
2,@IvettlyOficial Que alegría que bueno me alegra escuchar(leer) eso.
1,@sparkielaurenz esta como diciendo.. Dejemne libreee mrdass!! #jiji #sigotriste
2,@VGardini25 estoy indignada @ximena_casanova yo solo quería ver Hannah Montana
0,@ximena_casanova @VGardini25 yo tambieen SIGUE CON EL PACHECO OYE
2,#MePasóPorPavazo @MananaMaldita Amigo que guapo eres mi amiga y yo queremos hacer un trio y yo todo ganador Me pepearon @Marcuilas
0,Nuevo día..!! Sólo seguir para adelante que más da...
2,Fui sincera supongo que está bien
2,Ya viene el niñito jugando entre flores y los pajaritos de cantan amores
2,Ser valiente no consiste en no sentir miedo sino en sentirlo y aún así continuar adelante.
2,y @SheyJacobo hacia gestos para yo no voltear y oh sorpresa con quien me encuentro  me encontre a tu nuevo amigui @skparedes
2,@LuciaLu26 mi mamá me pasó la misma foto y me dijo exactamente lo mismo
2,puxa @abocajarroperu como te pasea @JorgeDCG? alli si no eres inquisidor!
2,#NavidadenMamáVictoria En la mañana en el tren en la tarde en el metropolitano #Regalos #Panetón #Niñ@s #CasaHogar #GranMiércoles
2,@Darcy_1010 ay no mms ARELIIIII.A los añooooos sdfjksf te extraño we
2,Es una lástima que todos los estrenos de Star Wars los voy a terminar relacionando con el fin de Penta Runners. Fue muy sorpresivo
0,@AlejoIgoa la divaza te tiene cansado toda la noche no te deja dormir
2,@zabdilandia no hagan caso yo las conozco y ustedes no son asi
2,.@mczorro es eso: para no pagar precios AB y luego quejarme de la mala proyección (de bodrios) siempre me queda elegir otras pantallas
0,El viernes dejo de ver a muchas personas por un buen tiempo y ah la
2,Igual no iré porque estoy más ajustado
2,Me da pena que las nuevas chanels esten muriendo tan rapido
0,No hay nada mejor que ver el estreno de #RogueOne con la mejor compañía
1,@YurikitoKSP que bien yuriko. Felicidades
1,Eso de comerme todo solo por navidad y año nuevo es mentira porque paro comiendo todo el año
2,@MrcdsEatWorld Jaja yo mismo estoy diciendo pues. Pa mañana lo tengo listo. Y sí tengo pero a veces no quisiera tener #LuzClarito
2,lo mismo pasaremos con Angie y SR
2,se supone que ya grabaron para mañana no? entonces ya saben quien sera eliminado y por sus caras tal vez sea guerrero
2,un hermoso recuerdo junto a ustedes #CarmenandDialina
1,La luna está hermosa y justo salí sin celular ptmr
2,@zombiepolares ten cuidadoo a mi mamá le clonaron la tarjeta hace un par de días
2,@NoticiasCNCO ya conozco a 3 pero Erick que es mi favorito no y Joel
2,@Rickdo92 empiezo a sospechar que no hay de verdad ya es quincena y nada ptmr
0,Amigas normales? Eso que es? Las mias son unas locas toditas *-*
2,Una breve reseña de quien soy realmente.
2,es genial estar incomunicada y desconectada del mundo a veces
1,Iba a contestarle algo igual de grosero y estúpido pero luego recordé que se supone yo soy la racional que aburrido
0,@NoticiasCNCO yo solo sere #CNCOwner pero cada quien su opinion
2,Jajajja recién. Me acuerdoo que ayer me metieron un galletaso jajaja
2,@VivianDeLaCruzz me pasa exactamente lo mismo
2,@SoyUnaPolylla mmm. Es guapo pero me quedo con el otro chibolo porque tiene cara de pastrulo (y es pastrulo).
1,@mario_hart @NicolaPorcella ese punto no afecto nada igual a Diana se le perdono varias faltas como saltarse los escalones.
2,@rossangelch Monsefuana tienes que configurar eso. Jajajaja. No se puede vivir en paz con el carrete lleno de memes. Te daré los tips.
2,Y pensar que luego de tantos años siempre ha habido una persona que ha pensado igual que yo la única
2,Lunes de lentejas y yo extrañando el espesado
0,@RicardoMoran no te gastes en responder de seguro tienes mejores cosas que hacer besos pelado
2,@astrikiss jajajaja fácilo derrepente ya nos lo cambiaron por uno nuevo
2,Es grandioso conocer a personas maravillosas como ustedes @lasabesaba @vanessasaba75 se quedan en el corazón de las que las conocen.
1,Ay Dios he pecado pero es que ese bikini estaba re lindo y necesitaba bronceador
2,@PanetonDonofrio a un ancianito que no tiene familia y que llevo víveres y todo lo que necesite con la ayuda de personas desinteresadas!
2,@yuyacst Que descanses bien Yuya. Un abrazo inmenso a la distancia.
1,por qué el concurso de #SoyJustDancer es solo para españa? @Rubiu5
0,Luego de hacerles recordar todos los bellos momentos que no volverán me quede jataso ya desperté y sigo llorando
2,@SheWolf_byu ni me lo recuerdes pero eso no cambiara por los siglos de los siglos
0,Mi noche no está completa si no veo el vlog de @elcholomena  creo que no subió hoy
2,y quiero ir de nuevo al Cosmocaixa
2,@joshmanbc si conoces algún productor que quiera llevarse la obra que se contacte con nosotros
2,Mi amor infinito al ser humano que me traiga un desayunito de @McDonalds_PER muero de hambre
2,#RogueOne es la única película de Star Wars que no me ha provocado comprármela apenas terminó pero igual quiero volverla a ver
2,El problema d la mayoría d tuiteros es q cuando uno comenta creen q es personal. Nada q ver. Hay vida después del Twitter
2,Que yo quiero ser el nido cuando se cansen tus alas.. pequeña sonrisa sonora @manuelcarrasco_ @CarlosJRubiofm @GannyMartin @Fansdelaradio
2,Despierta desde las 7 habiendo dormido a las 4 masomenos y esta vez Sofi no fue la responsable jajajaja
2,Tanto quería trabajar madruga pues madrugaaa hdjahsjsf
2,Hora de seguir soñando muy bonito
1,Sigamos siendo felices felices felices
1,Extraño a mi mejor amiga carajo díganle pe
0,#StarWars #RogueOne que buena película nos pone de regreso en esa galaxia muy muy lejana emocionante e intensa hasta el final.
1,@mariellymc y me responde a no gracias estoy a dieta jjajajajaja
2,@cinthiaszc jaja es por un día!!! Pero es el último día del ciclo mil reuniones con mi área becas y demás.
0,@di3goc Espero llegar y encontrar esa impresora 3D
2,@AlejandroToledo Congratulations Dr. Alejandro eres orgullo peruano. Dios no te eligió para gobernar porque el congreso esta manchado
1,Viendo al gran #JoselitoYSuOrquesta en #WantanNight lindo jueves @wantannight por @PlusTV6
1,Todavia no llega el día y ya lo extraño. #MiKevinacho
2,@katy_mili JAJAJA yo mentiroso jamás amiga pero ya pz esperare tu inciativa para que me digas franck vamos a perdernos jaja
2,@luis_2lo cuaaaaal? Estoy en busca de una bonita pero nada me convence
2,@camilaguimasr y lo sabes  cosas muchas mejores vendrán
2,Quiero y tengo que ir a ver animales fantásticos antes que salga de cartelera
2,Ya no podrá decir 24 bien bailados
2,Por payasa debo hacer un trabajo grupal para mañana algunos grupos aún no terminan y yo tengo que hacerlo en máximo 2 horas
0,Y al noveno día le dije todo a la Marina #Mejorando
2,Agradece todo cada momento cada situación sea positiva o negativa ya que la positiva nos hace felices y la negativa nos hace sabios
2,Que buen inicio de semana
1,malditos ejercicios que colera agggggg
0,@FrancescaAgurto recién me conectooooo Juan está enfermo mañana te prometo que te recojo
2,@Zabdielitas_M @zabdiel1344 ya quiero ver la segunda!!
1,@zabdiel1344 quise hacer un video de momentos junto a ti pero recorde que solo tengo 1 foto
0,Mañana es posiblemente el último encuentro de Natura que dirija y Enero ya empezar en Yanbal
2,No me puedo quedar dormida ni un ratito porque para mi mamá ya estoy anémica de nuevo
0,@ClubSCristal lastimosamente gran parte de entradas se ganaron los REVENDEDORES como siempre
0,@Laugamer721 Buenos Vídeos.Se que llegadas a los 1.000.000 de SUBS. Sigue haci y cuídate :v
1,Pinche ex mejor amigo lo odio
0,- Señorita olvidó su bolsa -gracias joven  que puedo hacer por usted ? - avanzar en la fila nada más
2,Por que soy tan romántico es lo que más quiero cambiar de mi
2,No Dennis no puedes cometer los mismo errores es hora de cambiar y cometer nuevos errores
2,@NiceViolette jajaja me toca discurso el jueves! La próxima te visito
2,A pesar de nuestras limitaciones humanas el Señor quiere obrar de maneras asombrosas a través de nuestras oraciones..
2,Es mi mes favorito del año Diciembre
1,Vanessa ¿donde estas? te extraño mucho ya va ser navidad y necesito verte
0,Necesito un creador de contenido para mi página ¿Algún interesado?
2,Disfrutando los días previos de Navidad
1,@chifaentiffanys esas son las únicas zapatillas que traen en mi talla al país
2,Ya casi es hora... un nuevo lugar por conocer
2,@Bryanpinarivera @EvaMPT @diegorrc el I no entra en el Machete y el VII tampoco porque aún no se sabe el rumbo de la nueva trilogía
2,Soy el único de mi prom que no lloro ...
2,Ojalá todos tuvieran un techo y comida y pasar una buena noche buena
2,@Pontifex_es feliz cumpleaños Su Santidad!.. Un saludo desde Perú. Esperamos su pronta visita!..
1,Todos terminan aceptando que los mejores técnicos estuvieron del 2006 a 2011 la nueva ministra lo confirma
2,@wendyriveran1 jaja tienes talento para componer canciones eh si terminas la letra me la pasasme gustaría escucharla
1,@alexime pero podrías rescatar las cosas buenas que te pasaron ánimos
2,Que pasada... Buen.. día seguir el camino.. dormir todo lo que se pueda ... Éxitos... !!
2,Algún día seré puntual hoy NO es el día
2,Hacer un inventario forestal es horrible con tanto sol. Me arde todo
0,No te rindas no.. dale a tu vida otro color siempre sale el Sol.. una vez más.... lalala..
2,@sin_queso NOOOO omg siempre me pierdo los mejores fanarts
0,Suerte que despierto junto a tí suerte que senti lo que sentí Suerte que hay más para conocer Suerte que contigo creceré
2,Está navidad me la pasare durmiendo para despertar un 26 relajado
2,Al parecer si me darán mi canasta navideña aparte de mi panetón y un vino Gracias proveedores Nos engríen más que los jefes
1,Yo no quise hacerle screen a su snap en serio
2,@PimentelftMe @abdielsmusic yo ni pude ver el live Ten fe que Abdiel es tan lindo que lo hara
1,estoy viendo The Princess's Man es uno de los pocos doramas que me ha dejado enganchada con la historia
1,Me dijiste que cuando te necesite ibas a estar ahí que cuando esté triste tmb en mis peores momentos donde estás?
0,Todos vamos a ser puteados mañana bonita Navidad eh #despedidos
2,Lo más probable es que le hable borracha en año nuevo aprovechando que también es su cumpleaños. Ay
2,El verano pasado estaba ligerameeente más gordita y la ropa que compré ya no me queda igual
2,mi hermoso @jaime_cruzroman esta que hace live en ig y no puedo ver me quiero morir queria un saludo para las @Cruzers_Peru
2,aunque sea una putaaa ajajajaja re desesperado
2,Esta para unos buenos mates y galletitas
2,Lo bueno que mñn acaba sus finales
